MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi0n,Chi0v,Chi1n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Kappa1,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState2,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_NH1,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_ester,fr_furan,fr_ketone,fr_nitro_arom,fr_phenol,fr_phenol_noOrthoHbond,PPARd,CAR,CYP2C9,CYP3A4,PPARg,PXR,FBP4,OATP
0.33693553,0.33693553,0.896808237,0.69453044,0.082806476,0.105379473,0.10628288,0.104822161,0.09057971,0.156177734,0.956195812,0.043804188,0.100041639,0.220779221,0.280788177,0.346320346,0.192905654,0.254338729,0.357654614,0.50646244,0.595452882,0.663153728,0.228563679,0.752364926,0.442635361,0.225571476,0.103070546,0.116284162,0.113024641,0.101057239,0.129213229,0.119648543,0.123583637,0.106734529,0.091566689,0.115958592,0,0,0,0,0,0.230254365,0.076163069,0,0.12066499,0,0,0,0.321863165,0.243676554,0,0,0.145649476,0,0,0,0.204711367,0.2,0.165730556,0,0,0.268308391,0,0,0.166666667,0.168192285,0.192909565,0,0,0,0,0.181818182,0.181818182,0,0.181818182,0.352108481,0.144517255,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.531370801,0.866659725,0.563309336,0.208761159,0.142138062,0.531336021,0.075,0.543579943
0.337140618,0.337140618,0.850012445,0.374565663,0.109740427,0.166654478,0.171775853,0.165551679,0.130434783,0.357855644,0.514510049,0.485489951,0.400525891,0.242424242,0.310344828,0.383838384,0.192945598,0.317530463,0.476262207,0.388388481,0.715862488,0.550589845,0.245077335,0.380812173,0.505374501,0.175587964,0.126056492,0.163220525,0.132249698,0.139320106,0.155739768,0.187370713,0.146600369,0.145907301,0.12627306,0.166092761,0.150619331,0.125833859,0.663796654,0,0,0.226145379,0.076163069,0.057920042,0.241329979,0,0,0,0.24372633,0.503651819,0.304945243,0.666666667,0.291298952,0,0,0,0.102355684,0.4,0,0.28510877,0.116030766,0,0.1,0,0.401386195,0.311759839,0.192909565,0,0,0,0.142857143,0.181818182,0.181818182,0,0.272727273,0.415722807,0.174020056,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.9262393,0.945242274,0.739100075,0.874337542,0.878535199,0.82818799,0.125,0.523195073
0.30622993,0.30622993,0.853436377,0.4702141,0.08448868,0.122259352,0.128108568,0.120859206,0.072463768,0.201887845,0.957488224,0.042511776,0.168146115,0.256198347,0.310344828,0.374655647,0.1929567,0.365303839,0.38755552,0.527577152,0.633753573,0.685216861,0.246663578,0.776002351,0.374301106,0.342618371,0.059255075,0.113919964,0.058182205,0.099775557,0.067097225,0.142158141,0.049461431,0.096232608,0.093972782,0.108987871,0,0,0,0,0,0.224090886,0.038081534,0,0.301662474,0,0,0,0.17132458,0,0,0,0.364123689,0,0,0,0.025588921,0.5,0,0.135994007,0.101361648,0,0,0,0.416666667,0.361559644,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.364237315,0.117042211,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.331103882,0.865149307,0.413424149,0.580783409,0.000990551,0.262610887,0.265,0.483147598
0.056167704,0.056167704,0.919581769,0.645884465,0.087740941,0.135925874,0.129954265,0.135936346,0.152173913,0.084977725,0.982171176,0.017828824,0.00249173,0.220779221,0.369458128,0.519480519,0.004153002,0.1978026,0.370300215,0.453295827,0.541175941,0.554451581,0.133725424,0.590061682,0.540687795,0.130556693,0.194885813,0.176046886,0.212619746,0.152843204,0.251617625,0.176047704,0.254333934,0.162770355,0.144301452,0.172341249,0,0,0,0,0,0.304672356,0.298699344,0,0,0,0,0.063715903,0.586182956,0,0,0,0,0,0.145936712,0.089672025,0.332655972,0,0,0,0,0.162738194,0,0.41743931,0,0.022068545,0.192909565,0.142857143,0,0,0,0.272727273,0.272727273,0,0.272727273,0.373463005,0.217857089,0,0,0,0,0,0,0.166666667,0.272727273,0,0,0,0,0,0,0.931511045,0.94199388,0.815206015,0.944854641,0.661011147,0.896520805,0.2,0.602542785
0.302947823,0.302947823,0.871782078,0.594915202,0.080956052,0.100912382,0.105544602,0.099791625,0.061594203,0.173567494,0.957418259,0.042581741,0.125951017,0.236363636,0.227586207,0.242424242,0.192938435,0.367899415,0.343492449,0.560641777,0.5906808,0.710744942,0.239081235,0.777241718,0.33514191,0.318691446,0.053784158,0.096048831,0.054704497,0.087404252,0.061072598,0.106803106,0.045304174,0.073585568,0.077371926,0.091670273,0,0,0,0,0,0.179272709,0.076163069,0,0.241329979,0,0,0,0.177059664,0,0,0,0.291298952,0,0,0,0.051177842,0.4,0,0,0.202723295,0,0,0,0.333333333,0.292118604,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.337208052,0.103814268,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.261266804,0.317545248,0.049790524,0.540120773,0.004241287,0.099136982,0.255,0.489439042
0.136548626,0.136548626,0.925097323,0.716625242,0.076638396,0.162209698,0.167852792,0.160515679,0.050724638,0.115659524,0.996110714,0.003889286,0.039672688,0.272727273,0.264367816,0.282828283,0.585112706,0.37551767,0.290197287,0.591104674,0.548528181,0.732621131,0.50247207,0.735189444,0.259370894,0.302546138,0.048313241,0.120298784,0.05122679,0.117521887,0.052457097,0.097634869,0.047294034,0.16999342,0.068122381,0.092325071,0,0,0,0,0,0.184627553,0.114244603,0,0.248538463,0,0,0,0.173729787,0,0,0,0.3,0,0,0,0.133366733,0,0,0,0,0.170044195,0,0.232546523,0,0.143099414,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.32371824,0.11189361,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.854465163,0.384352195,0.146545094,0.745691079,0.090839133,0.032201761,0.255,0.71148826
0.336541855,0.336541855,0.856348947,0.47871925,0.109740427,0.166654478,0.171775853,0.165551679,0.130434783,0.355632675,0.512647588,0.487352412,0.397213842,0.303030303,0.517241379,0.707070707,0.192939835,0.318061488,0.457940683,0.394618409,0.697634644,0.555142216,0.240971786,0.38076645,0.485319222,0.163955269,0.126056492,0.163220525,0.131876914,0.143181228,0.153507513,0.173053969,0.145652075,0.138480647,0.12627306,0.166092761,0.150619331,0.062916929,0.663796654,0,0,0.179272709,0.076163069,0.057920042,0.241329979,0,0,0,0.24372633,0.503651819,0.304945243,0.666666667,0.291298952,0,0,0,0.102355684,0.4,0,0.090662671,0.33342318,0,0.2,0,0.401386195,0.308765766,0.192909565,0,0,0,0.142857143,0.181818182,0.181818182,0,0.272727273,0.415722807,0.174020056,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.94519465,0.914463174,0.565258318,0.919666088,0.955885911,0.730221558,0.305,0.294517633
0.137742739,0.137742739,0.92458301,0.669317892,0.076638396,0.162209698,0.167852792,0.160515679,0.050724638,0.13413505,0.996061699,0.003938301,0.067199771,0.393939394,0.540229885,0.606060606,0.585113739,0.375512123,0.300810809,0.584173576,0.562106216,0.728359969,0.50407496,0.733350151,0.321798656,0.30337664,0.048313241,0.120298784,0.051413182,0.113060253,0.055901328,0.144380563,0.042777287,0.102652938,0.068122381,0.092325071,0,0,0,0,0,0.061542518,0.314244603,0,0.248538463,0,0,0,0.173729787,0,0,0,0.3,0,0,0,0.133366733,0,0,0,0,0.170044195,0,0.232546523,0,0.143308867,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.32371824,0.11189361,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.904290175,0.448829162,0.04481466,0.554205871,0.498548377,0.014076588,0.235,0.69359164
0.333703647,0.333703647,0.862877294,0.456941642,0.092058597,0.131936603,0.136122076,0.130818623,0.094202899,0.200666193,0.958249224,0.041750776,0.16632595,0.220779221,0.280788177,0.346320346,0.192945589,0.277063557,0.400646579,0.494063131,0.646202911,0.659591757,0.247322941,0.788547063,0.452184754,0.282658362,0.092997834,0.132494991,0.099024776,0.116895657,0.125423703,0.168995077,0.117748044,0.13400282,0.102076994,0.129793324,0,0,0,0,0,0.273018049,0,0,0.297353775,0,0,0,0.24372633,0,0,0,0.291298952,0,0,0,0.102355684,0.4,0.160451104,0,0.202723295,0.136515925,0,0,0.333333333,0.309445937,0.192909565,0,0,0,0,0.181818182,0.181818182,0,0.181818182,0.384912591,0.150035499,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.900619757,0.975766933,0.739196849,0.544061595,0.384084371,0.66475634,0.075,0.563594892
0.057408722,0.057408722,0.949169954,0.448029967,0.087432537,0.072680713,0.061154948,0.072690199,0.097826087,0.012643371,0.978369748,0.021630252,0.110264237,0.136363636,0.172413793,0.212121212,0.002767023,0.257374635,0.282449543,0.54332618,0.48251519,0.660880047,0.038793621,0.440627937,0.412179069,0.241938297,0.133942398,0.11940457,0.163852815,0.10265302,0.155794161,0.10900351,0.141893366,0.090809878,0.123094953,0.091853725,0,0,0,0,0,0.30155434,0,0,0,0,0,0.251621204,0,0,0,0,0,0,0,0.251621204,0,0,0,0,0,0,0,0.067382159,0,0.022068545,0.192909565,1,0,0,0,0,0,0,0,0.363145223,0.132952707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865527403,0.206097171,0.141388133,0.508632457,0.505360496,0.176814124,0.52,0.826821917
0.325400773,0.325400773,0.892001978,0.69453044,0.082806476,0.105379473,0.10628288,0.104822161,0.09057971,0.148003657,0.955464989,0.044535011,0.087862907,0.25974026,0.399014778,0.528138528,0.192906086,0.255792943,0.331469305,0.525816635,0.566869124,0.676657588,0.22719702,0.752667243,0.435285776,0.213469435,0.103070546,0.116284162,0.112651856,0.104667588,0.124888471,0.106741324,0.122840658,0.109225145,0.091566689,0.115958592,0,0,0,0,0,0.20681803,0.184093581,0,0.12066499,0,0,0,0.321863165,0.243676554,0,0,0.145649476,0,0,0,0.204711367,0.2,0.165730556,0,0.101361648,0.141007818,0.05,0,0.166666667,0.164425602,0.192909565,0,0,0,0,0.181818182,0.181818182,0,0.181818182,0.352108481,0.144517255,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.878762043,0.903704798,0.669565725,0.869434237,0.547619969,0.883386087,0.085,0.416743857
0.049982194,0.049982194,0.940173698,0.608804293,0.08383449,0.109846565,0.107021159,0.109852697,0.119565217,0.061939575,0.982199033,0.017800967,0.036816765,0.060606061,0.126436782,0.202020202,0.003384186,0.231757965,0.326749578,0.511550406,0.554964681,0.664129214,0.162611708,0.744341818,0.530253418,0.134695599,0.152356933,0.136519494,0.170972,0.116779073,0.196502934,0.137485958,0.192414563,0.123142776,0.107412323,0.140246911,0,0,0,0,0,0.328108691,0.139697956,0,0,0,0,0,0.466666667,0.487353108,0,0,0,0,0,0,0.358244892,0,0.331461111,0,0,0,0,0.354229136,0,0.022068545,0.192909565,0,0,0,0,0.272727273,0.272727273,0,0.272727273,0.36700891,0.185220243,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0.784461427,0.953913116,0.784333348,0.663102293,0.043147472,0.97478559,0.075,0.794726019
0.049982194,0.049982194,0.944356943,0.476021454,0.092058597,0.077572947,0.076443685,0.077575298,0.083333333,0.072970384,0.982922442,0.017077558,0.020381724,0.142857143,0.251231527,0.372294372,0.003186819,0.239521489,0.318034448,0.527917936,0.555301922,0.685388189,0.199447118,0.796246443,0.469354458,0.225774806,0.110327842,0.097456618,0.129620617,0.093237308,0.168291084,0.117747153,0.177728764,0.11374406,0.065629943,0.098645984,0,0,0,0,0,0.234363351,0.135247789,0,0.112047592,0,0,0,0.333333333,0,0,0,0,0,0,0,0.255889209,0,0.320902207,0,0,0,0,0.295190947,0,0.022068545,0.192909565,0,0,0,0,0.272727273,0.272727273,0,0.272727273,0.324500079,0.143344959,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0.859045208,0.980178761,0.499627781,0.540325838,0.096087216,0.504218191,0.14,0.759418687
0.335605329,0.335605329,0.862019711,0.528443894,0.109147807,0.145307509,0.149211887,0.144484098,0.119565217,0.35769397,0.514439042,0.485560958,0.40028501,0.326203209,0.456389452,0.606060606,0.192925344,0.318476628,0.460770584,0.393647661,0.700829927,0.554195547,0.23694689,0.380804886,0.485512902,0.170284807,0.120585575,0.145349391,0.128771991,0.126948801,0.149562593,0.151260461,0.143808822,0.130627379,0.110461701,0.148775164,0.150619331,0.062916929,0.663796654,0,0,0.181327202,0.114244603,0.057920042,0.180997485,0,0,0,0.249461414,0.503651819,0.304945243,0.666666667,0.218474214,0,0,0,0.127944604,0.3,0,0,0.384104004,0,0.1,0,0.318052862,0.238867585,0.192909565,0,0,0,0.142857143,0.181818182,0.181818182,0,0.272727273,0.388693544,0.160792114,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.908156848,0.911287308,0.599483192,0.877540183,0.87170949,0.858629954,0.13,0.414173394
0.816785501,0.816785501,0.835068846,0.706841093,0.119814958,0.139619529,0.135030569,0.139642403,0.155797101,0.361546321,0.707661959,0.292338041,0.406024711,0.324675325,0.467980296,0.623376623,0.022047031,0.162698696,0.479170322,0.422747586,0.574572046,0.442865593,0.220530814,0.303361816,0.540491144,0.139534046,0.190638291,0.172099134,0.214323675,0.152947071,0.257334661,0.180047706,0.261954035,0.167647119,0.145788707,0.168508865,0,0,0.333845616,0,0.263276993,0.216978058,0.153619259,0.058625254,0.060153332,0,0,0.105112369,0.386182956,0,0,0,0,0.071510297,0,0.204997609,0.179122446,0,0,0.104392338,0.224551774,0.233242103,0.2,0.033691079,0,0.022068545,0.530391686,0.263157895,0,0.166666667,0.142857143,0.181818182,0.181818182,0,0.272727273,0.332843823,0.200174947,0,0.5,0.5,0,0,0,0.166666667,0.181818182,0,0,0.666666667,0,0,0,0.701615107,0.884302592,0.823477566,0.792408812,0.894226933,0.962986004,0.29,0.441244467
0.053393948,0.053393948,0.946601218,0.574453613,0.087432537,0.063934932,0.061154948,0.063937399,0.072463768,0.066040563,0.982922171,0.017077829,0.030706614,0.409090909,0.586206897,0.787878788,0.003141536,0.240931993,0.311402835,0.525109791,0.530533793,0.661619744,0.178446958,0.697021311,0.393729066,0.264723181,0.104697011,0.092223184,0.11144784,0.087220077,0.1403152,0.098173444,0.153488607,0.098230679,0.062815462,0.08191916,0,0,0,0,0,0.16211142,0.18947571,0,0.056023796,0,0,0.044638875,0.261139849,0,0,0,0,0,0.291873425,0.03586881,0.153533525,0,0.160451104,0,0,0,0,0.244496727,0,0.022068545,0.192909565,0.166666667,0,0,0,0.181818182,0.181818182,0,0.181818182,0.302312421,0.122138005,0,0,0,0,0,0,0.333333333,0.181818182,0,0,0,0,0,0,0.23906662,0.746087885,0.09349306,0.816922486,0.022506604,0.109713984,0.22,0.675319911
0.59475229,0.59475229,0.84034415,0.657486309,0.102544333,0.068905253,0.0636931,0.068916428,0.083333333,0.255455293,0.441914405,0.558085595,0.247957409,0.545454545,0.620689655,0.666666667,0.023029377,0.172834068,0.419721503,0.405755127,0.587169622,0.494553301,0.132550385,0.406371467,0.358383122,0.311636012,0.117712352,0.104319964,0.110811996,0.115639597,0.124279196,0.086953635,0.11370327,0.072768589,0.085603966,0.083948535,0.081186826,0.072022305,0,0,0,0.148611978,0.150462214,0.031220059,0,0,0,0.106733574,0.161139849,0.125912955,0,0.166666667,0,0.031571314,0.145936712,0.102827122,0.076766763,0,0,0.048872521,0.058015383,0.070503909,0.05,0.101073238,0,0.022068545,0.192909565,0.454545455,0.076923077,0,0,0.090909091,0.090909091,0,0.090909091,0.283344778,0.117178979,0.25,0,0,0,0,0,0.166666667,0.090909091,0,0,0,0,0.25,0.25,0.878024817,0.256716964,0.65374862,0.344600607,0.040553364,0.335042596,0.28,0.394554418
0.301965238,0.301965238,0.87799872,0.561996166,0.076638396,0.079565413,0.082980635,0.078724044,0.050724638,0.17341493,0.955439183,0.044560817,0.125723708,0.393939394,0.540229885,0.606060606,0.192925329,0.370458273,0.307057852,0.591581861,0.555392481,0.734356103,0.235182856,0.778496805,0.321798656,0.30337664,0.048313241,0.078177698,0.051413182,0.072720603,0.055901328,0.082326852,0.042777287,0.057985646,0.060810292,0.074352676,0,0,0,0,0,0.134454532,0.114244603,0,0.180997485,0,0,0,0.182794748,0,0,0,0.218474214,0,0,0,0.076766763,0.3,0,0,0.152042471,0,0.15,0,0.25,0.223749338,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.310178789,0.090586325,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.196102772,0.146584005,0.061747034,0.586148196,0.004849144,0.031309563,0.25,0.271819459
0.801011855,0.801011855,0.834137088,0.685383194,0.121973786,0.113540219,0.112097463,0.113558754,0.123188406,0.361546319,0.707661959,0.292338041,0.406024708,0.333333333,0.448275862,0.585858586,0.022046984,0.163571935,0.47854759,0.425077495,0.572531514,0.443240265,0.220527733,0.303362081,0.514194054,0.178512286,0.152032105,0.136217591,0.167593677,0.120536058,0.215439017,0.150734847,0.215156936,0.137697595,0.108875378,0.136414526,0,0,0.333845616,0,0.263276993,0.167366643,0.113312641,0.058625254,0.060153332,0,0,0.04301767,0.386182956,0,0,0,0,0.071510297,0,0.14290291,0.179122446,0,0,0.104392338,0.224551774,0.151873006,0.25,0,0,0.022068545,0.52519164,0.125,0,0.166666667,0.142857143,0.181818182,0.181818182,0,0.272727273,0.284431906,0.163604041,0,0.5,0.5,0,0,0,0.166666667,0.181818182,0,0,0.666666667,0,0,0,0.243512829,0.907152176,0.835431635,0.785649371,0.680839425,0.949144709,0.125,0.472462073
0.172479512,0.172479512,0.872543885,0.477001248,0.100385505,0.036658903,0.030577474,0.0366616,0.050724638,0.048799798,0.936233779,0.063766221,0.056394,0.659090909,0.620689655,0.515151515,0.004314316,0.187363604,0.375080926,0.429735692,0.543416471,0.53385088,0.084795957,0.395683711,0.146394722,0.355848748,0.085589962,0.07446462,0.074955119,0.098720905,0.052760172,0.036914374,0.082311534,0.052678294,0.067817189,0.047902197,0,0,0,0,0,0.101776601,0.117762808,0,0,0,0.105880439,0.109975982,0.066772749,0,0,0,0,0,0.114135746,0.109975982,0.051259278,0,0,0,0.054639899,0.081369097,0,0.166777584,0,0.022068545,0.192909565,0.75,0,0,0,0,0,0,0,0.283368771,0.083758489,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.000738377,1.84E-05,0.016982356,0.057672471,1.55E-06,0.002310315,0.32,0.740443098
0.052882185,0.052882185,0.927569766,0.502088078,0.110847518,0.070129241,0.068799317,0.070131148,0.076086957,0.085943034,0.98254612,0.01745388,0.001053495,0.244755245,0.342175066,0.466200466,0.00481002,0.256889559,0.411928425,0.556084454,0.611351747,0.676191087,0.168752661,0.647961402,0.550112069,0.185742036,0.102182025,0.089885694,0.123278521,0.092744972,0.17156278,0.12003624,0.189075571,0.121005866,0.05695434,0.090330922,0,0,0,0,0,0.18749068,0.180004574,0,0,0,0,0.020698233,0.327806516,0.243676554,0,0,0,0,0,0.03586881,0.204711367,0,0.165730556,0,0,0.081369097,0,0.236152758,0,0.022068545,0.192909565,0.076923077,0,0.166666667,0.142857143,0.181818182,0.181818182,0,0.272727273,0.294086987,0.125470074,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.868601382,0.967066538,0.824326229,0.839001048,0.078852765,0.968973875,0.13,0.699495387
0.268795795,0.268795795,0.897358085,0.537564216,0.113927245,0.063960342,0.056048731,0.063973078,0.083333333,0.214875562,0.449343294,0.550656706,0.187496795,0.702479339,0.799373041,0.837465565,0.024900986,0.232412134,0.353597566,0.458416749,0.495524888,0.523592755,0.051676678,0.328781893,0.398494102,0.323855544,0.110911794,0.097999357,0.122025434,0.075870075,0.126370681,0.088416971,0.100213625,0.064135395,0.104149992,0.077893204,0.075309665,0,0,0,0,0.153330941,0.07745619,0.028960021,0,0,0.115714052,0.127431806,0.070558518,0,0,0,0,0.040847318,0.124736068,0.127431806,0.05416549,0,0,0,0,0.158722785,0,0.099395425,0.034026431,0.022068545,0.192909565,0.8,0,0,0,0,0,0,0,0.298434669,0.111663904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731389499,0.018108285,0.066103192,0.339493963,0.67635608,0.054888123,0.525,0.755665236
0.303159352,0.303159352,0.872138668,0.561996166,0.076638396,0.079565413,0.082980635,0.078724044,0.050724638,0.197585179,0.957418151,0.042581849,0.161735481,0.393939394,0.448275862,0.484848485,0.192933509,0.370374043,0.326137863,0.580753225,0.576343144,0.727405545,0.239937395,0.778469067,0.331498079,0.313904477,0.048313241,0.078177698,0.051599574,0.07033399,0.057348472,0.094717411,0.043412146,0.058240101,0.060810292,0.074352676,0,0,0,0,0,0.157890867,0.076163069,0,0.180997485,0,0,0,0.182794748,0,0,0,0.218474214,0,0,0,0.076766763,0.3,0,0,0.152042471,0,0.15,0,0.25,0.224319762,0.192909565,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.310178789,0.090586325,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.166840911,0.163316076,0.050260692,0.34029716,0.002461365,0.016692029,0.15,0.467309429
0.056123351,0.056123351,0.945666103,0.48602535,0.093909021,0.08626605,0.084088054,0.086269848,0.094202899,0.066916387,0.98292241,0.01707759,0.029401705,0.272727273,0.365517241,0.484848485,0.003585801,0.222041983,0.340635361,0.498142109,0.569194666,0.652222981,0.194115147,0.742228907,0.471315872,0.224067507,0.127119264,0.113062981,0.142601172,0.106042615,0.192790725,0.134888661,0.203782921,0.130418375,0.077488011,0.109344097,0,0,0,0,0,0.18749068,0.251717475,0,0.112047592,0,0,0.022319437,0.330569924,0,0,0,0,0,0.145936712,0.017934405,0.230300288,0,0.320902207,0,0,0,0,0.299362932,0,0.022068545,0.192909565,0.066666667,0,0,0,0.272727273,0.272727273,0,0.272727273,0.33725852,0.155852097,0,0,0,0,0,0,0.166666667,0.272727273,0,0,0,0,0,0,0.727304387,0.971115685,0.654600847,0.652823091,0.079141955,0.672914958,0.195,0.67683604
0.548983043,0.548983043,0.833629404,0.665983975,0.079660756,0.089480645,0.093163156,0.088646422,0.061594203,0.278652721,0.443510589,0.556489411,0.282519754,0.4,0.475862069,0.56969697,0.192925332,0.358141907,0.346485775,0.556799225,0.595826919,0.711541068,0.235633972,0.415009857,0.33514191,0.318691446,0.055044432,0.084433833,0.055783168,0.076540485,0.062754995,0.089373824,0.046556408,0.061279165,0.071075622,0.082410762,0.081186826,0.072022305,0,0,0,0.134454532,0.038081534,0.031220059,0.180997485,0,0,0,0.149461414,0.125912955,0,0.166666667,0.218474214,0.031571314,0,0,0.051177842,0.3,0,0.097223049,0.101361648,0,0,0,0.286681851,0.221645154,0.192909565,0,0.076923077,0,0,0.090909091,0.090909091,0,0.090909091,0.298000314,0.09498191,0.25,0,0,0,0,0,0,0.090909091,0,0,0,0,0.25,0.25,0.233511376,0.239320103,0.214733106,0.328229943,0.011062022,0.80764668,0.255,0.324968033
0.053052773,0.053052773,0.946601218,0.408610563,0.103623747,0.092460358,0.091732422,0.092463597,0.097826087,0.08411954,0.98294905,0.01705095,0.003770358,0.147727273,0.284482759,0.424242424,0.005042624,0.244566759,0.429893395,0.541161497,0.665984333,0.695373469,0.207209173,0.775856962,0.586742425,0.184673237,0.128526972,0.114371339,0.152985616,0.11517671,0.216346506,0.151369784,0.249366173,0.159591054,0.072701381,0.117755859,0,0,0,0,0,0.234363351,0.20732185,0,0.056023796,0,0,0,0.333333333,0.487353108,0,0,0,0,0,0,0.255889209,0,0.491912215,0,0,0,0,0.295190947,0,0.022068545,0.192909565,0,0,0.166666667,0.142857143,0.272727273,0.272727273,0,0.363636364,0.344943699,0.161626451,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0.990731895,0.957963872,0.446320876,0.884606516,0.289938517,0.962058187,0.15,0.714387618
0.413825275,0.413825275,0.785974719,0.474735424,0.097147263,0.139886637,0.137229494,0.139614828,0.141304348,0.256243475,0.932081869,0.087122767,0.215853999,0.154545455,0.186206897,0.224242424,0.192897189,0.167637555,0.501044367,0.348830548,0.64671549,0.437044163,0.220327857,0.534466673,0.551569229,0.174417552,0.16974283,0.165464704,0.187430263,0.146562727,0.222852653,0.184964002,0.227609858,0.167659857,0.135518251,0.168262621,0,0.061057205,0,0,0,0.351545026,0.104773467,0,0.060332495,0,0,0.015712437,0.591709773,0,0,0,0.072824738,0,0,0.053803215,0.383833813,0,0,0,0,0.211511727,0,0.177114568,0.083333333,0.107684617,0.184167893,0.052631579,0,0,0,0.272727273,0.272727273,0,0.272727273,0.375145819,0.205674708,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0.989193058,0.926402855,0.924934101,0.382892869,0.957773125,0.914879918,0.085,0.679232851
0.312073893,0.312073893,0.798601198,0.602210385,0.112043177,0.134674618,0.1273862,0.134699053,0.155797101,0.261179445,0.784884661,0.215115339,0.256485944,0.209090909,0.248275862,0.296969697,0.031515628,0.221395922,0.48002462,0.334370843,0.589409316,0.396780704,0.114741102,0.153274694,0.524465877,0.152493585,0.197983891,0.178926316,0.194447524,0.164062416,0.21534511,0.150669144,0.18034778,0.115420195,0.158941819,0.162582797,0,0.140325163,0,0,0,0.234363351,0.243703632,0.059762826,0,0,0,0.12538897,0.394473182,0,0,0,0,0,0,0.125146559,0.255889209,0,0,0,0,0.141007818,0,0,0.070218031,0.022068545,0.34739031,0.333333333,0,0,0,0.181818182,0.181818182,0,0.181818182,0.358098437,0.19523229,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0.536723131,0.899704921,0.857992768,0.889251781,0.003894622,0.665574086,0.16,0.68702361
