SMILES,Predicted logBCF
CN(C)CCC(CO)N(CCCS(O)(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.583662901
CCC[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.158105079
C[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.466992716
NC1=C(Cl)C(Cl)=C(SC(F)(F)C(F)F)C=C1,2.155414361
CC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)S(=O)(=O)C(F)(F)C(F)F,1.179916023
FC(F)C(F)(F)S(=O)(=O)C1=CC(Br)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,1.369809542
CC(C)(C)C1=CC(=C(I)C(=C1)C(O)(C(F)(F)F)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,2.196464211
CC(=O)CCC(=O)CC(O)(C(F)(F)F)C(F)(F)F,0.703696958
CC(=O)CC(=O)CC(O)(C(F)(F)F)C(F)(F)F,0.664150965
CC[NH+](CC)CC.CC[NH+](CC)CC.[O-]C(CC(=O)CC([O-])(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,0.660566721
OC(CC(=O)CBr)(C(F)(F)F)C(F)(F)F,0.887064598
OC(CC1=NC2=CC=CC=C2S1)(C(F)(F)F)C(F)(F)F,2.016621787
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.435534593
CNC1=C(F)C(F)=C(F)C(F)=C1F,2.249571591
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(O)=O)C(F)(F)C(F)(F)F,1.624866748
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOP(=O)(N1CCOCC1)N1CCOCC1,1.40758496
FC(F)(F)C1=C(Cl)SC(=N1)N(CC=C)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.444951957
FC1=C(F)C(F)=C(N=[N+]=[N-])C(F)=C1F,2.40597075
CSSC(F)(F)F,1.176096705
OC(F)(F)F,0.29961796
FC1=CC(F)=C(Br)C(F)=C1F,3.013929237
FC(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,2.324543404
CP(C(F)(F)F)C(F)(F)F,1.333762619
FC(F)(F)CS(Cl)(=O)=O,0.386635537
FN(F)C(F)(F)N(F)C(N(F)F)(N(F)F)N(F)F,1.002931037
CN(C)C1=C(F)C(F)=C(F)C(F)=C1F,2.279549158
OS(=O)(=O)CC(F)(F)F,0.381794805
FC1=C(F)C(F)=C(NC(=O)NC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.463595551
FC1=C(F)C(F)=C(F)C2=C1NC(=N2)C(F)(F)F,2.320586481
FC1=C(OCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.382802575
CNC(=S)NNC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.067851422
FC1=C(F)C(F)(F)C(F)(F)C1=O,2.002898057
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.531244963
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.503458835
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.466208995
FCC(CF)(CF)CF,1.696884736
OC(CC(=O)C1=CC=CS1)(C(F)(F)F)C(F)(F)F,1.463986481
FC(F)C(F)(F)OC1=CC=CC=C1,2.529451996
FC(F)C(F)(F)I,2.126644928
[O-][N+](=O)C1=CC=CC=C1C(=O)C=C(C(F)(F)F)C(F)(F)F,2.305318209
FC1=CC=C(C=C1)C(=O)C=C(C(F)(F)F)C(F)(F)F,2.469715628
CC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.570378984
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.492145205
FC(F)(C(Cl)=O)C(F)(F)C(Cl)=O,0.848128597
FC(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.718444531
CC(=C)C(F)(F)F,1.735506087
FC(F)(F)C(F)(F)C(F)(F)CCl,1.935012325
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.959128248
FC1(F)CC1(F)F,2.286396172
FC1=NC(F)=C(F)C(N=[N+]=[N-])=C1F,1.715291503
OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.028648291
FC(F)(F)C1=CC(=CC(=C1)C(F)(F)F)S(Cl)(=O)=O,1.516548278
CC(C)CC(F)(F)F,2.291550667
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,2.212893403
CP(C)C(F)(F)F,1.526921824
NCC(F)(F)C(F)(F)F,0.970000068
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,1.831518136
OCC1=C(F)C(F)=C(F)C(F)=C1F,2.011512261
FC(F)(F)C(I)(C(F)(F)F)C(F)(F)F,2.248016149
CCOCC(F)(F)F,1.192557626
[O-][N+](=O)OOC(F)(F)F,1.594669
OC(F)(F)C(F)(F)C(F)F,1.149497185
OC1=CC=CC(=C1)C(F)(F)C(F)F,1.672351197
FC1(F)C2=C(C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,2.863969473
FC1=NC(F)=C(F)C2=C1C(F)=NC(F)=C2F,1.904521654
FC(F)(F)C(F)(F)C(=O)OCC=C,1.537563989
FC(F)(Cl)C(F)(F)C(Cl)(Cl)OC(F)(F)C(F)(Cl)Cl,2.009262898
OC(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.97419589
FC(F)C(F)(F)C(F)(F)Br,1.94459895
FC#CC#CC(F)(F)F,2.496152277
C[Si](C)(C)C#CC(F)(F)F,2.454350479
FC(F)=C(F)C(F)=O,1.27706151
OCC(F)(F)F,0.427296906
CN(C(=O)C(F)(F)F)C(=O)C(F)(F)F,1.117961112
FC1(F)N=N1,0.563783689
Cl.NCCC1=CC(OC(F)(F)C(F)F)=C(OC(F)(F)C(F)F)C(OC(F)(F)C(F)F)=C1,2.615540473
FC(F)(F)C(=O)C1=CC(=CC=C1)C(F)(F)F,2.311492364
OCC1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,2.064354349
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.400824642
OB(O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.7478443
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.422644438
FC(F)C(F)(F)OCCC[Si](Cl)(Cl)Cl,1.737366399
FC1=NN=C(F)C(F)=C1F,1.508381951
CCN(CC)CC.NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.247085654
OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F,1.422951208
FC(F)(F)C1(SC(S1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.507067499
CN(CC(F)(F)F)N=O,1.009740069
CCOCCOC(F)(F)C(F)F,1.308210285
[OH-].C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.313104377
[O-][N+](=O)C1=CC(=CC(=C1NN=C(C(F)(F)F)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,2.26762205
FC(F)(F)C(F)(F)C1=NN=C(O1)C(F)(F)C(F)(F)F,1.790579846
FC1=CC(F)=C(F)C2=C1N=C(N2)C(F)(F)F,2.332198516
OCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.29286457
CC(F)F,1.558197346
OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2.125537241
FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.597105801
FC(F)(F)C(=CC=C(Cl)Cl)C(F)(F)F,2.290753215
FC(F)(F)C(=CC1=CC=C(Cl)C=C1)C(F)(F)F,2.740857822
FC(F)F,1.479622151
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.262565679
FC(F)(Cl)Br,1.459679693
CCC(S)=CC(=O)C(F)(F)C(F)F,1.711897127
FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.830818829
NC1=NC(=O)C(F)=C(N1)C(F)(F)C(F)(F)F,1.274724839
CCCC(O)(C(F)(F)Cl)C(F)(F)Cl,1.260524244
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F,2.175094029
FC(F)(F)C(F)(F)C(F)(F)C1=NC(=NN1)C(F)(F)C(F)(F)C(F)(F)F,1.904200983
CC1=C(SC=C1)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.561190821
CC1=CC(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F)=C(C)O1,1.383153537
FC1=CC2=C(C=C1)N=C(N2)C(F)(F)C(F)(F)F,2.120022932
OC(=O)CCC1=C(F)C(F)=C(F)C(F)=C1F,1.721965592
CC(C)(O)C1=C(F)C(F)=C(F)C(F)=C1F,2.023882034
CC(O)(C#N)C(F)(F)F,0.997601145
FC(F)(F)C1(F)N(CC2=CC=CC=C2)C1(F)F,2.03418233
CCOC(=O)C(C#N)C1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F,2.080433624
FC(F)(Cl)C(=C)C(F)(F)Cl,1.676545623
CC1=CC(=CC=C1)C(=O)C=C(C(F)(F)F)C(F)(F)F,2.249486163
CC(C)(C)C(=O)C=C(C(F)(F)F)C(F)(F)F,2.161677324
COC1=CC=C(C=C1)C(=O)C(C)C(O)(C(F)(F)F)C(F)(F)F,1.702258778
FC1=CC(F)=C(F)C(OC2=C(F)C(F)=C(C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)=C1F,3.782852954
FC1=C(F)C(F)=C(OC2=C(F)C(F)=C(Cl)C(F)=C2F)C(F)=C1F,3.715715601
OC(=O)C1=C(F)C(F)=C(OC2=C(F)C(F)=C(OC3=C(F)C(F)=C(C(O)=O)C(F)=C3F)C(F)=C2F)C(F)=C1F,2.486860942
CC1=C(F)C(F)=C(OC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.578222867
FC1=CC(F)=C(F)C(NC2=C(F)C(F)=C(Br)C(F)=C2F)=C1F,3.00380213
CC(=O)NC1=C(F)C(F)=C(F)C(F)=C1F,1.750825903
OC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C=CC(F)=C1F,2.858302856
CC(Cl)(C(Cl)Cl)C(F)(F)F,1.935340041
FC(CC1=CNC(=O)NC1=O)C(F)(F)F,1.061940932
FC(F)(F)C1=C(N=CN1)C(F)(F)F,1.617191229
FC1=C(F)C(F)(F)N(OC1(F)F)C(F)(F)F,1.544264653
FC(F)(F)COS(=O)OCC(F)(F)F,1.193202939
CCOC(=O)CSC1=C(C=C(C)C=C1)C(O)(C(F)(F)F)C(F)(F)F,1.833543758
FC(F)(F)C(F)(F)C(F)(F)C1=NN=NN1CC1(CN2N=NN=C2C(F)(F)C(F)(F)C(F)(F)F)COC1,1.746140563
FC(F)(F)C(F)(F)C(=O)NC(=O)NC1=CC=C(Cl)C=C1,1.544788372
FC(F)(F)C(OCC1CO1)(C1=CC(=CC=C1)C(OCC1CO1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.448485502
OC(C1=CC=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1)(C(F)(F)F)C(F)(F)F,1.630928119
COC(C1=CC(=CC=C1)C(OC)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.506919965
FC(F)(F)SN1COCN(C1)SC(F)(F)F,1.157523329
FC(F)(F)SC1=C(SC(F)(F)F)C(SC(F)(F)F)=C(SC(F)(F)F)N1N1C(SC(F)(F)F)=C(SC(F)(F)F)C(SC(F)(F)F)=C1SC(F)(F)F,2.705855043
CC(C)C1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.009570625
OC1=C(F)C=CC(F)=C1F,1.715707044
FC1=C(C=CC=C1C(F)(F)F)C#N,1.813446996
OC1=C(F)C=C(F)C=C1F,1.660297743
FC(F)(F)P(I)C(F)(F)F,1.639619031
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.960399999
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC=C,2.177612033
NC1=NC(=O)C(F)(S1)C(F)(F)F,1.514423276
CC(O)CCC(F)(F)C(F)(F)F,1.356056914
FC(F)OS(=O)(=O)C(F)F,0.312313304
CC(F)(F)C(F)(F)C(F)(F)C(F)F,2.226439454
[O-][N+](=O)C1=CC=C(NC(=O)C(C(F)(F)F)C(F)(F)F)C=C1,1.65787292
FC(F)(F)SNSC(F)(F)F,1.408595347
FC(F)(F)C(Br)(C(F)(F)F)C(F)(F)F,2.05801313
FC(F)(F)C(=O)C(Br)Br,0.802563715
FC(=C(C1=C(C(F)=C(F)C(F)=C1F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F,3.196841939
CC(C)CCOC(=O)C[C@H](NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(C)C,1.607788229
FC(F)(Cl)C(F)(Cl)C(F)(Cl)C(F)(Cl)C(F)(Cl)C(F)(F)Cl,2.228368822
FC(F)(F)CCCCBr,1.537637967
FC(F)(F)C1=NC=CN1,1.125222802
FC(=C(Cl)C(F)(F)F)C(F)(F)F,2.09568245
CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)F,1.545962855
FC1=C(F)C(F)=C(F)C(=C1)C#N,2.139374367
FC1=C(F)C(F)=C(CC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.25233595
FC(F)(F)C(F)(F)C(F)(F)C=CI,2.196790057
FC(F)(F)C1=CC(Cl)=C(C=C1)C(F)(F)F,2.902358094
FC(C(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C(F)=C1Cl,2.448562142
[O-][N+](=O)C1=CC=C(C=C1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.404571503
FC1=C(F)C(F)=C(C(C(C2=C(F)C(F)=C(F)C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,3.501665658
FC(F)(F)C(F)(F)C1=C(C(F)(F)C(F)(F)F)C2(N1C(=C2C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,2.739102288
NC1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F,2.020924809
OC(=O)C1=CC=CC=C1NC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.144001508
NC1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,1.687788528
COC1=NC(OC)=NC(NC(=O)CCCC(=O)OCC(F)(F)C(F)F)=C1,1.033712794
CCOCCOC(NC(=O)OCC)(C(F)(F)F)C(F)(F)F,1.605541824
FC1=C(F)C(F)=C(C(F)=C1F)C1=CC(=O)C2=C(O1)C(F)=C(F)C(F)=C2F,2.993269094
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,2.564401753
OC(=O)C(O)(C(F)(F)F)C(F)(F)F,0.710892147
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,1.103805808
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.186873646
FC(F)(F)C1=CC(=CC(=C1)N=C=O)C(F)(F)F,2.398941009
FC(F)(F)C(=O)N=C=O,0.982499123
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COCC=C,2.277155261
FC(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.864829494
FC(F)(F)C1=CC=CC(=C1C#N)C(F)(F)F,2.196070153
CCNC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.442095708
FC(F)(F)C1=CC(=CC(=C1)N1C=CC=C1)C(F)(F)F,2.612544506
OC(=O)C(F)(F)C(F)(Br)C(F)(F)Cl,0.947565802
FC(F)(F)C(F)(F)C(F)(F)C(C=CBr)(C(F)(F)F)C(F)(F)F,2.505626255
FC1(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(F)C1(F)F,2.453517073
FC(F)(F)C(F)(Br)C(Cl)=O,1.20231911
FC(F)=C(F)CCCCBr,1.761709099
FC(Cl)C(F)(F)OCCCl,1.351651855
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)Br,2.119245929
FC(F)(Br)C(F)(F)C(Br)=C,1.802772405
FC(F)C(Cl)=O,0.406010293
OC(=O)CC1=C(F)C(F)=C(C=C1)C(F)(F)F,1.490576833
FC(F)(I)I,2.781861155
FC1=CC=CC(=C1CBr)C(F)(F)F,2.374615419
FC1=CC(CBr)=C(C=C1)C(F)(F)F,2.387745338
FC(F)(F)C1=CC(C#N)=C(C=C1)C(F)(F)F,2.170608507
NC(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)=NO,2.157020439
OCCS(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.354440084
CC(C)(C)OC(=O)N=C(C(F)(F)F)C(F)(F)F,1.986103479
NC1=CC=CC=C1C(O)(C(F)(F)F)C(F)(F)F,1.585211583
FC(F)(F)C(CCI)(C(F)(F)F)C(F)(F)F,2.021974857
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,2.265509933
[O-]S(=O)(=O)C(F)(F)F.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[I+]C1=CC=CC=C1,1.604744943
COC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,1.623893456
FC(F)(F)CCCCI,1.607057257
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.952656026
FC(F)(F)C(I)(CCl)C(F)(F)F,2.020996722
NC1=C(N)C(F)=C(F)C(F)=C1F,1.91921229
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,2.456582371
NC(=O)C1=CC(=C(F)C(F)=C1)C(F)(F)F,1.785718349
NC1=CC(F)=CC(=C1N)C(F)(F)F,2.020107632
OC1=C(C=CC(F)=C1)C(F)(F)F,1.730606523
OC(=O)CCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,1.852905354
OC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,1.326140503
FC(F)(F)C(F)(F)C(F)(F)[C@H]1CCCC[C@H]1I,2.086037036
CC(=C)C(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(=O)C(C)=C)C=C1)(C(F)(F)F)C(F)(F)F,2.642345577
FC(F)(F)OC1=CC2=C(NC(=CC2=O)C(F)(F)F)C=C1,2.367858311
COC(=O)C(F)(F)C(F)(F)C(F)F,1.376240868
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.430905445
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.192839788
OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.825708633
FC(F)(F)C(CC1CO1)(C(F)(F)F)C(F)(F)F,2.107815333
FC(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,1.722234697
OB(O)C1=C(F)C(F)=C(F)C(F)=C1F,1.787240076
OC1=CC=C(OC(F)(F)C(F)(F)F)C=C1,2.276021676
CC(=C)C(=O)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.223458992
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,2.026075501
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,2.325216389
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)CC1CO1,2.043256505
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)=O,2.190203128
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.039423002
CC(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.079113604
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.586331988
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.235032771
NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1,2.154769703
FC(=O)C(F)(F)C(F)(F)C(F)=O,0.993599565
FC(I)C(F)(F)F,1.923371587
FC1=C(F)C(F)=C(F)C(CC#N)=C1,2.330635469
OC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F,1.997522573
FC1(F)C(F)(F)C(Br)(Br)C1(F)Br,2.389889479
FC(F)(Cl)C(F)(Cl)C(Cl)=C,1.827475585
FC(F)(F)COC(F)(F)F,1.437327094
OC1=CC(F)=C(F)C(F)=C1,1.749608812
C[Si](C)(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.502841786
NC1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C(F)(F)F,2.35068676
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)CO,1.338906276
FC(F)(F)C1=CC(=C(C=C1)C(F)(F)F)S(Cl)(=O)=O,1.580337432
FC(F)(CC=C)C(F)(F)C(F)(F)C(F)(F)CC=C,2.319482681
FC(F)(F)C1=CC(=CN=C1)C(F)(F)F,1.963466163
FC(F)C(F)(F)COC(F)(Br)C(F)(Br)C(F)(F)F,1.933077211
FC(C(Cl)C(F)(F)F)C(F)(F)F,1.979195821
OC1=C(O)C(F)=C(F)C(F)=C1F,1.602143519
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CN,1.055907677
CC(C=O)C(F)(F)F,1.415854037
OC(C1=CC=C(C=C)C=C1)(C(F)(F)F)C(F)(F)F,1.927775822
CON(C)C(=O)C(F)(F)F,0.687110979
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.811492047
FC1=C(F)C(OCC(F)(F)F)=C(F)C(F)=C1OCC(F)(F)F,2.652573871
OC(=O)C(F)(F)C(F)(F)Cl,0.448438857
FC(F)(F)C(F)(Cl)C(Br)=O,1.236546196
FC(=O)C(F)(F)I,1.314079866
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)=C,2.139062316
C[Si](C)(C)OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.45228154
COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.325087824
OCCC(F)(C(F)(F)F)C(F)(F)F,1.453163912
FC1=C(F)C(F)=C(C(F)=C1F)C(Cl)(Cl)Cl,3.124454546
NC(NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)=NC1=NC(=O)C=C(N1)C(F)(F)F,1.870659848
FC(F)(F)C1CCCN1,0.717740977
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,2.668220061
FC(F)=C(F)C(F)(F)OC(F)(F)F,1.91926628
OB(O)C1=CC(F)=C(F)C(F)=C1F,1.822164209
FC1=NC(F)=C(F)C(F)=C1,2.042067183
OC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,2.845574219
FC(F)(F)CC(Cl)=O,0.943942942
FC(F)(F)C1=CC(=O)C2=C(N1)C=C(C=C2)C(F)(F)F,2.151052333
CC(C)(C)C(=O)CC(O)(C1=CC=CC=C1)C(F)(F)C(F)F,1.752216193
CC(C)(C)C1(C)OC(O)(CC1=O)C(F)(F)C(F)F,1.42687843
[O-]C(=O)C(F)F,0.257507785
OC1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F,1.942455719
FC(F)(F)C(F)(F)COCC=C,1.722889685
FC(=C(F)C(F)(F)Cl)C(F)(F)Cl,2.03466528
OC1=C(F)C(F)=C(F)C=C1F,1.872226138
FC(=C(F)C(F)(F)Br)C(F)(F)Br,2.063930939
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC=C,1.50231794
FC(F)(F)C1=CC=CC(=C1)C1=CC(=CC=C1)C(F)(F)F,2.980991086
OCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.103879153
NNC(=O)C(O)(NN)C(F)(F)C(F)F,0.871267156
OC(=O)C(F)(F)OC(F)(F)F,0.498263716
[O-]C(=O)C1=CC=C(NC(=O)C(F)(F)C(F)(F)OC(F)(F)F)C=C1,1.367580776
FC1=NC(F)=C(F)C(NCCCN(CCCNC2=C(F)C(F)=NC(F)=C2F)C2=C(F)C(F)=NC(F)=C2F)=C1F,1.885907597
FC(F)(Br)C(F)(F)Br,1.787921543
CC1=C(C)C(=CC=C1)N1C(=S)NN=C1C1=CC(OC(F)(F)C(F)F)=CC=C1,2.448909472
FC1=C(F)C(F)=C(C#C)C(F)=C1F,2.678801092
FC(F)(F)C(Br)=O,0.871930298
FC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.691725045
FC(F)(F)C(Cl)C(F)(F)Cl,1.838167699
FC(C(F)(F)F)C(F)(Cl)Cl,1.85008621
